Error,TV_B1,TV_F0,TV_HAF_1,TV_HAF_2,TV_HAF_3,TV_HAF_4,TV_HAF_5,TV_HAF_6,TV_HAF_7,TV_HAF_8,TV_HAF_9,TV_HAF_10,TV_HAF_11,TV_HAF_12,TV_HAF_13,TV_HAF_14,S_1,S_2,S_3,S_4,S_5,S_6,S_7,S_8,S_9,S_10,S_11,S_12,S_13,S_14,S_15
0.308657536901787,5.17132175093206e-07,1.09718886144026e-07,4.95561941856791,7.61589873090158,7.35094028523788,9.17585358627253,3.90194957157253,5.99695155249402,4.62598442025726,4.51847500898906,5.76030911459869,13.6038705323651,12.5044121454557,9.31592039364301,14.8664484363528,13.8887448259124,0.00551984290989116,5.11006077398384,0.484376541337137,0.223532362723686,0.127418885142411,0.0836603624753321,0.0613473516960373,0.133728452484945,0.200381014841692,0.413907345454004,0.117227351525206,0.114318828728788,0.284981934918839,0.209714754411965,0.131890472750145
0.456357743750826,1.0449344567552e-06,2.29825321316172e-07,9.14959467317874,20.8308640155371,17.2211446076872,13.6828182006116,8.95843444377176,8.43080549557996,6.77622990640228,4.39487380874815,14.3367609392252,18.1038405750042,10.5954089016898,11.1859475417321,14.1936484642166,19.5096271480971,0.00865617823687588,2.07059780967309,0.28591097029389,0.082379133275649,0.0464443883316015,0.0404325228784262,0.0505809725249401,0.0912879646496587,0.226413156564797,0.364076731013818,0.06813761877543,0.121850367860341,0.160949263022902,0.193671601972058,0.0835908082708117
0.334424496676162,5.6056786077964e-07,2.10713909855524e-07,3.84013691066663,10.7763210191532,9.11336186064438,15.6671877095844,9.44095879342343,6.99335873086784,18.7218016535794,16.0710274591441,17.4893787370796,28.8412209086628,26.1442196162909,31.0563198335274,31.6516611788804,28.7350341266866,0.00595646259968995,3.67445891192752,0.400548048404821,0.16783808145793,0.0556192632754039,0.0446366309071697,0.0441825718484321,0.0729560091101401,0.0967608868844771,0.334917987793572,0.160592980105806,0.141104225778713,0.116983513255726,0.147312231895251,0.097421143571571
0.349419361297746,6.92025351698491e-07,1.44178745692485e-07,1.08912201325347,2.77001434211766,7.09863180639427,4.48741489229636,9.54161484443797,6.46738131639095,4.93776232765787,7.39983308547143,7.00979716344796,7.27685094351,12.3879483062404,9.40248644743173,6.79236280030976,9.65780510452475,0.00812366444020747,1.9699177227046,1.71880104982529,4.08049896159846,1.5038175441922,0.440136081309705,0.329525694891019,0.206149010662081,0.0839113039201937,0.0960163543315242,0.0910295137894119,0.0665010112659001,0.128236987828713,0.389255717568789,0.539266095048647
0.398298011447756,3.15513786860222e-06,8.61544550745355e-07,4.36408955901359,4.54142080926637,6.71949643249911,11.367425697027,10.7494849901514,7.48411101641411,25.2482417149633,5.79557347480723,16.1444555837601,5.36068456309202,7.34484053476604,11.650217514056,13.5704736430966,13.7742411008037,0.00705874581360457,1.74859283299158,1.92826618485149,4.44943323957976,1.04711227507066,0.332456699807509,0.201005582074397,0.0882246132663284,0.113974953010715,0.0505864325834981,0.0604328100343561,0.0504993598004393,0.0665731695230738,0.0909982614014937,0.190074977844982
0.305728092545654,1.80818074272435e-06,2.42551424088414e-07,1.06490707235451,2.02358279410105,3.0480612120828,2.69908162027961,4.55319346495822,2.25954456698158,11.7953439134163,3.3710730593094,4.28088759415325,5.34064927399931,4.15956227406484,4.4463407209682,6.70173935594291,6.59310587161031,0.010823855811446,1.88210491146736,2.22918067576307,4.18824994614024,1.31966488888431,0.360065097811316,0.358413889242749,0.117893827868595,0.131069809849082,0.094769481853709,0.0685071654501129,0.0817628315525801,0.0875177524427619,0.159636811673592,0.341853662989498
0.554840924104023,4.53932980577003e-07,1.16831585831808e-07,3.94260276370755,10.5192516056903,5.32807615350305,5.35949709515299,164.319056767193,18.8321633677094,198.183868945189,337.471635568231,11.6371676188333,87.6040137432557,35.7597559618155,19.2698090739539,21.2286268821324,23.0817478334338,0.00726701238703495,1.80703957271816,2.25875079512625,0.136698206135451,0.0554622778894525,0.00583757455169557,0.0154644272059034,0.00112001877528384,0.00211687821862499,0.0993066542022732,0.039975656508689,0.0700686654005539,0.144385173822584,0.1894791598484,0.197117531473156
0.323754187440483,3.77323156075519e-07,9.40979111869351e-08,2.38325469124014,2.95570991638271,2.68161996159235,2.04142865945434,2.33944136610714,4.01585779532995,3.01433794297566,2.72080007817366,2.9922772902995,4.82304542580385,6.04939991641121,5.06053845337107,6.32009449249197,4.1431545976112,0.00935997909625993,1.18251218692713,1.87642206308861,0.103435289051815,0.0543514457822805,0.054805064366132,0.029131360722291,0.0579749664406534,0.0858419344268591,0.141749078599101,0.25770890242573,0.0568482944628366,0.0781243298116264,0.106673890040605,0.17420866942815
0.206050680608456,4.73417609077555e-07,8.66248351898202e-08,2.46110954953852,2.85527214507457,3.09910535364618,2.30517066009885,4.09960984150423,4.96299332766878,4.23602326492225,4.23799895471891,2.88827651426747,3.82890613255718,5.76038908319213,5.33226071392577,4.20142713552929,3.53147574811448,0.0114537168004324,1.09267575637909,1.9946363787402,0.0977804759127781,0.0703381056803854,0.0472876876226337,0.0241827271574142,0.0752549169544942,0.0750743917435079,0.143278051465562,0.222544965793349,0.109389605295185,0.147472798669536,0.198956545838232,0.217375982362861
0.149487686805255,1.03957845528128e-06,5.4342178012062e-08,0.487381696577545,1.23309799432009,0.925076100616948,1.07574323661084,3.30364734121856,1.70385619955627,1.88360437131562,2.07820748711122,3.31496379781943,1.81313886530608,2.76031622865494,4.94622970615782,5.82405086879648,4.06142492288572,0.048304642580845,1.53524958669866,1.78089199245562,3.65214491913859,0.993686956444286,0.174321667189662,0.228135779236267,0.129481985627527,0.111831424829914,0.0940211648686619,0.246746612223096,0.479114503644627,0.181762009854457,0.124499195729608,0.1732309913052
